conv_id,context,prompt,empathy,speaker_utterance,listener_utterance,exchange_number,s_negative,s_neutral,s_positive,l_negative,l_neutral,l_positive,predictions_ER,predictions_IP,predictions_EX,valence_speaker,arousal_speaker,dominance_speaker,valence_listener,arousal_listener,dominance_listener,s_word_len,l_word_len,agreeing,acknowledging,encouraging,consoling,sympathizing,suggesting,questioning,wishing,neutral,speaker_emotion,listener_emotion,mimicry
hit:5631_conv:11262,surprised,My friends threw me a surprise party yesterday. I was so shocked and happy.,4,My friends threw me a surprise party yesterday.,That is awesome! Was it your birthday?,1,0.0014163875,0.10045798,0.8981256,0.0010982155,0.009286228,0.98961556,1,0,2,0.6145,0.207,-0.0325,0.949,0.741,0.466,8,7,0.00012296304339543,0.00191686057951301,3.20891886076424E-05,1.19892993097892E-05,0.00104952591937035,0.000474665372166783,0.994117140769959,0.00168154912535101,0.000593203876633197,surprised,impressed,1
hit:5631_conv:11262,surprised,My friends threw me a surprise party yesterday. I was so shocked and happy.,4,It was! I got so many cool gifts. I was so surprised. My friends are the best!,They sound great! Happy birthday to you!,2,0.0017723036,0.004940991,0.99328667,0.0013570616,0.005621689,0.9930213,1,0,0,0.7275,0.1735,0.188,0.846,0.4335,0.2775,17,7,0.000530697056092322,0.919953584671021,0.000501814298331738,0.000102881931525189,0.000360276841092855,0.000157182774273679,0.000292366486974061,0.0779435411095619,0.000157638220116496,impressed,joyful,1
hit:11637_conv:23274,furious,My brother tried fighting me after our hockey game. He said I wasn't passing him the puck enough.,4,So upset at my brother for trying to fight me,Brothers always seem to want to get into fights with one another_comma_ but at the end of the day_comma_ I am sure you guys love each other very much!,1,0.9724743,0.025433501,0.0020921994,0.009190816,0.06236457,0.92844456,1,0,0,-0.05,0.272666666666667,0.123333333333333,0.245666666666667,-0.156166666666667,0.041,10,29,0.000112348388938699,2.89094732579542E-05,1.76979974639835E-05,5.82591783313546E-05,0.000103919635876082,0.000643331266473979,0.000277055340120569,2.65060898527736E-05,0.998731911182404,angry,nostalgic,0
hit:11637_conv:23274,furious,My brother tried fighting me after our hockey game. He said I wasn't passing him the puck enough.,4,We were quite furious_comma_ he was mad I would not pass him the puck.,Why would not you pass it to'them? Is he a bad shot and you do not want to tell'them?,2,0.7101648,0.26731026,0.022524899,0.57906055,0.40952295,0.011416482,0,0,2,-0.3352,0.2288,-0.2348,-0.2308,0.1092,-0.1084,14,19,4.34571993537247E-05,4.54596156487241E-05,2.28449735004688E-05,3.28780042764265E-05,0.000211127102375031,0.00025741514400579,0.999184548854828,9.79612741502933E-05,0.000104342689155601,furious,angry,1
hit:8192_conv:16385,hopeful,I had just applied to a few of my dream schools. Harvard and Yale would be the best.,3,Just sent out some applications for my dream schools.,Oooh_comma_ that is exciting! What schools did you apply for?,1,0.0063301893,0.6697992,0.3238706,0.0011092566,0.013498128,0.98539263,0,0,2,0.503333333333333,-0.316666666666667,0.124666666666667,0.551333333333333,0.024,0.392666666666667,9,10,8.58831044752151E-05,0.000105519022326916,2.27615346375387E-05,2.30719833780313E-05,0.000315073586534709,0.00433244556188583,0.994251370429993,0.000252815545536578,0.000611062219832093,confident,joyful,1
hit:8192_conv:16385,hopeful,I had just applied to a few of my dream schools. Harvard and Yale would be the best.,3,Harvard and Yale_comma_ I am nervous.,That is worth being nervous over. I am sure you will do great!,2,0.6586236,0.32305354,0.01832294,0.010903803,0.054781117,0.9343151,1,0,0,-0.53,0.64,-0.574,0.3948,0.0692,0.376,6,13,0.013283783569932,0.87706470489502,0.00115206255577505,0.00137721723876894,0.000125530947116204,0.000134379457449541,0.000536704435944557,0.000216825850657187,0.106108859181404,anxious,confident,0
hit:11253_conv:22506,ashamed,I thought a boy like me once. He later came to me and said he was in love with my best friend,4,I was crashing on a boy once and he came to me to tell me he was in love with my best friend,Oh no! That must have felt awful_comma_ I am sorry!,1,0.09599505,0.5841239,0.31988105,0.92675865,0.06330006,0.009941318,2,0,0,0.638,-0.145333333333333,0.135333333333333,-0.241,-0.0265,-0.1655,23,10,0.000490330450702459,0.0353124663233757,0.000105578918009996,0.00140810711309314,0.961517095565796,0.000137006631121039,0.000605531851761043,0.000329161179251969,9.47032604017295E-05,sentimental,embarrassed,0
hit:11253_conv:22506,ashamed,I thought a boy like me once. He later came to me and said he was in love with my best friend,4,Yes_comma_ it was cause I thought he like me cause we had went out once or twice,I am sorry you had to go through that! I bet you find someone better for you anyway.,2,0.009460279,0.4777038,0.5128359,0.31802204,0.49071258,0.19126537,2,0,0,0.2185,-0.293,-0.0055,0.0375,0.028,-0.166,17,18,0.000171485415194184,0.00085757311899215,0.00035847575054504,0.0201782248914242,0.977389991283417,0.000165518111316487,0.00035591478808783,0.000131157925352454,0.000391799869248644,anxious,sad,0
hit:12202_conv:24405,grateful,I feel thankful for my vehicle,3,I am thankful that I was able to repair my tire before it went flat on my car,Lucky you did that in time!,1,0.01593745,0.10202704,0.88203555,0.0072169984,0.09672062,0.8960624,1,0,0,0.32,-0.178333333333333,0.099,0.564,-0.102,0.402,18,6,0.000101918092695996,8.76139820320532E-05,1.50575697261957E-05,2.51108031079639E-05,2.40449080592953E-05,0.000140877862577327,0.000226243733777665,2.14127176150214E-05,0.999357759952545,grateful,grateful,1
hit:12202_conv:24405,grateful,I feel thankful for my vehicle,3,Right_comma_ I caught it just as it happened and brought it to the shop_comma_ did not cost as much as I thought it would either.,Sounds like it worked out great for you!,2,0.060801174,0.39690346,0.5422954,0.0020946765,0.020791419,0.9771139,1,0,0,0.2412,-0.1476,0.0848,0.628,0.094,0.102666666666667,25,8,0.000234344188356772,0.998553574085236,0.000211534934351221,0.00014937247033231,5.50792428839486E-05,8.13690858194605E-05,6.12854491919279E-05,0.000597821897827089,5.55125589016825E-05,surprised,hopeful,1
hit:5570_conv:11141,anxious,When I was waiting for my certification exam results.,3,Oy. I am on the edge of my seat right now.,Oh no_comma_ what is up?,1,0.02455936,0.26817694,0.7072637,0.49635336,0.4639498,0.039696895,0,0,1,0.147333333333333,-0.264666666666667,0.0746666666666667,0,0,0,11,5,0.000107964515336789,4.04522252210882E-05,3.79392149625346E-05,0.000181138937477954,0.000441871059592813,0.0224016550928354,0.976261377334595,0.00027528140344657,0.000252228492172435,terrified,nostalgic,0
hit:5570_conv:11141,anxious,When I was waiting for my certification exam results.,3,I finished taking my PA certification exam_comma_ and I have to wait weeks to get my results.,The anticipation must be crazy.,2,0.5554725,0.40643963,0.03808793,0.164235,0.45486596,0.38089907,0,0,0,0.0916666666666667,-0.156,0.027,-0.158666666666667,0.176,-0.018,17,5,0.000332329072989523,0.99776828289032,9.54818533500657E-05,0.000265025330008939,8.33582307677716E-05,4.90046622871887E-05,7.12336623109877E-05,0.0011849298607558,0.000150353633216582,anxious,excited,0
hit:5322_conv:10644,apprehensive,I'm going to my favorite restaurant tonight. I'm thinking about ordering something that I haven't eaten before_comma_ but I'm not sure if I should.,3,My wife and I are going out to one of my favorite restaurants tonight.,That sounds fun. Is it a special occasion?,1,0.0009816884,0.021105424,0.97791284,0.0015884711,0.024308527,0.97410303,0,0,2,0.58,-0.041,0.072,0.6135,0.2595,0.0965,14,8,7.79092151788063E-05,0.00416496163234115,9.99379553832114E-05,6.61092781228945E-05,5.45966468052939E-05,0.000100700934126507,0.994970917701721,0.000404927879571915,5.99322738707997E-05,hopeful,sentimental,1
hit:5322_conv:10644,apprehensive,I'm going to my favorite restaurant tonight. I'm thinking about ordering something that I haven't eaten before_comma_ but I'm not sure if I should.,3,Not really_comma_ just felt like going out. I am thinking about ordering something I have not had before_comma_ but.... I do not know. I am weird about trying new foods.,I understand. Sticking with what you know seems safer.,2,0.485435,0.43713295,0.07743201,0.07737683,0.668454,0.2541693,1,1,0,0.408666666666667,-0.144444444444445,0.100222222222222,0.340666666666667,-0.226666666666667,0.135333333333333,30,9,0.997609257698059,0.000503793475218117,0.00107838888652623,0.000108619591628667,2.52443496719934E-05,0.000146482227137312,9.24793203012087E-05,0.000223310576984659,0.000212569924769923,anxious,trusting,1
hit:7227_conv:14455,faithful,I find it hard to be faithful,2,I find it hard to be faithful,To your partners_comma_ you mean?,1,0.8160034,0.17178938,0.012207264,0.11841085,0.845051,0.0365382,0,0,2,0.317,-0.082,0.1885,0.113,-0.231,0.206,7,5,9.29001325857826E-05,4.29094798164442E-05,2.13701077882433E-05,7.34557906980626E-05,0.000375125731807202,0.00402796780690551,0.994957029819489,0.000274609279586002,0.000134578629513271,faithful,proud,0
hit:7227_conv:14455,faithful,I find it hard to be faithful,2,Yeah because I love women and cannot seem to settle for one.,You should find a way to be satisfied with just one person.,2,0.085918725,0.31031254,0.6037687,0.12585396,0.564975,0.30917102,0,0,0,0.423,-0.1835,0.0565,0.357,-0.255,0.0683333333333333,12,12,0.000155776680912822,0.000271537923254073,2.37768690567464E-05,0.000146373262396082,0.00144092424307019,0.992441177368164,0.00363189354538918,0.000121847631817218,0.00176670949440449,faithful,content,1
hit:3421_conv:6843,proud,to best worker,2,how important is your work to you,I do love to work,1,0.04083138,0.72406673,0.23510186,0.008801685,0.044611108,0.94658715,0,2,0,0.546,0.226,0.586,0.592666666666667,0.108666666666667,0.306,7,5,0.000275931030046195,0.00116527255158871,4.42624113929924E-05,8.95791708899196E-06,3.3731175790308E-05,8.13292426755652E-05,0.000177567402715795,0.000160797731950879,0.99805223941803,sad,caring,1
hit:3421_conv:6843,proud,to best worker,2,great me too,I hope you work hard going forward,2,0.049535114,0.46939114,0.48107374,0.0036937988,0.116249904,0.8800563,1,0,0,0.916,0.33,0.62,0.4105,0.0165,0.4275,3,7,0.000747475714888424,0.000616604811511934,0.982436656951904,0.00683208322152495,6.33600138826296E-05,0.000443059834651649,0.000161995718372054,0.00850986875593662,0.00018901344446931,content,hopeful,1
hit:10510_conv:21020,trusting,The other day I had to let my dad drive my car. It was no big deal to me though_comma_ he is a very good driver_comma_ and I know he would take good care of my car.,4,I had to let my dad borrow my car the other day. His truck is in the shop.,That was kind of you! Has his truck been repaired?,1,0.28464216,0.62455153,0.09080622,0.017162343,0.533998,0.44883966,0,0,2,0.22625,-0.15075,-0.0915,0.449,-0.392,0.164,18,10,6.92705434630625E-05,5.88819530094042E-05,2.47475582000334E-05,2.34832186833955E-05,0.000446613441454247,0.000741929514333606,0.998156368732452,0.000110858403786551,0.000367905216990039,trusting,proud,1
hit:10510_conv:21020,trusting,The other day I had to let my dad drive my car. It was no big deal to me though_comma_ he is a very good driver_comma_ and I know he would take good care of my car.,4,Yeah it has. And_comma_ he took good care of my car_comma_ as always.,Of course! Your dad is very trustworthy.,2,0.005813454,0.096990444,0.8971961,0.0031217686,0.0846577,0.9122206,1,0,0,0.628666666666667,-0.148,0.0226666666666667,0.826,-0.273,0.61,13,7,0.0117921531200409,0.769195437431335,0.000931016402319074,0.000284117006231099,0.000256615458056331,9.0186731540598E-05,0.000840166001580656,0.214661478996277,0.00194880657363683,joyful,trusting,1
hit:4097_conv:8194,lonely,i went to a concert myself because my friend could not make it_comma_ wish i had stayed home,4,i did not get to go with my friend to the concert_comma_ so i went by myself. worse decision ever . Should of just stayed home,Oh no! Why was it so bad?,1,0.93609536,0.056211777,0.0076928795,0.9679748,0.02892398,0.0031012208,0,0,1,0.28825,0.01725,0.1015,-0.75,0.25,-0.254,26,7,8.62250162754208E-05,5.98721999267582E-05,3.05284120258875E-05,1.96735181816621E-05,0.000459798990050331,0.00143839709926397,0.996784448623657,0.000255374703556299,0.000865604670252651,anxious,furious,0
hit:4097_conv:8194,lonely,i went to a concert myself because my friend could not make it_comma_ wish i had stayed home,4,i did not enjoy it,That bad huh? Well_comma_ I am sorry you did not enjoy it,2,0.95368105,0.041128945,0.00519008,0.9599405,0.03618516,0.003874384,2,0,0,0.918,0.45,0.5,-0.00666666666666664,0.141333333333333,-0.11,5,12,0.000520891044288874,0.00019213389896322,8.0400139268022E-05,0.000149608356878161,0.911917924880981,0.00224145501852036,0.0839217305183411,0.000574757985305041,0.000401105382479727,ashamed,disappointed,0
hit:12189_conv:24378,anticipating,I just ordered a new cookery book and I can't wait for it to arrive. I love to cook and will really enjoy trying out the recipes.,4,I just ordered a new cookery book and am eagerly awaiting its arrival. I want to delve in and try lots of new recipes!,I love cooking! What types of things do you like to cook?,1,0.0010881557,0.010017427,0.98889434,0.0013944962,0.010190719,0.98841476,0,0,2,0.384,-0.1448,0.0424,0.403,-0.204,-0.137,24,12,0.000177059439010918,0.000368141656508669,0.000124218480777927,7.23266475688433E-06,0.000420255353674293,0.00135337107349187,0.995775282382965,0.000845266273245215,0.000929264118894935,anticipating,caring,1
hit:12189_conv:24378,anticipating,I just ordered a new cookery book and I can't wait for it to arrive. I love to cook and will really enjoy trying out the recipes.,4,I am vegetarian and cook all sorts of different cuisines - Indian_comma_ Italian_comma_ American. The only cuisine I am not good at is Chinese. How about you?,I am also a vegetarian and I love cooking Italian food.,2,0.58100665,0.3774614,0.04153197,0.0024438598,0.04038576,0.9571704,0,2,0,0.445714285714286,-0.246857142857143,-0.0628571428571429,0.572,-0.196,0.0205,27,11,0.000135974754812196,4.88785153720528E-05,1.6668185708113E-05,1.87689984159078E-05,7.4646646680776E-05,0.00011027335858671,4.1490016883472E-05,2.47353473241674E-05,0.999528646469116,nostalgic,content,1
hit:7276_conv:14552,lonely,My cat is at the kitty spa.,4,My cat is at the kitty spa.,Oh that is cool. Sounds like he is living the dream lol,1,0.0069012735,0.550524,0.4425747,0.0013616529,0.012076739,0.9865616,0,0,0,0.289,-0.589,-0.244,0.6312,-0.0876,0.072,7,12,0.00030010991031304,0.998120844364166,0.000169689243193716,0.000144810255733319,9.17953293537721E-05,4.40979674749542E-05,5.49816541024484E-05,0.000983135309070349,9.04431290109642E-05,lonely,joyful,0
hit:7276_conv:14552,lonely,My cat is at the kitty spa.,4,Yep. He is having a pretty good time.,Do you have any kids of your own...or is he your main / only furbaby,2,0.0024430482,0.032413073,0.9651439,0.04778811,0.91849786,0.033714063,0,0,2,0.611333333333333,-0.218666666666667,0.136,0.427,-0.037,0.109,8,15,0.00222076755017042,0.993943512439728,0.000255286344327033,0.000518041895702481,0.00010203875717707,2.55981049122056E-05,0.00102266040630639,0.000141511074616574,0.00177058833651245,confident,annoyed,1
hit:9353_conv:18706,ashamed,I am embarrassed that I skipped school to go to the concert.,2,I am embarrassed that I skipped school to go to the concert.,eh its worth it tho,1,0.9346127,0.05881019,0.0065771323,0.012341385,0.2856345,0.7020241,1,0,0,0.1985,0.1455,0.0205,0.744,0.02,0.778,12,5,0.00991597678512335,0.963494837284088,0.000438812974607572,0.000723328848835081,6.63820756017231E-05,8.94497788976878E-05,0.000337182253133506,0.0240869633853436,0.000847110350150615,embarrassed,content,1
hit:9353_conv:18706,ashamed,I am embarrassed that I skipped school to go to the concert.,2,Yes but now I have detention for a month.,still worth it imo,2,0.7715271,0.22037552,0.008097418,0.008761723,0.22621448,0.76502377,0,0,0,0.14,-0.105333333333333,0.044,0.744,0.02,0.778,9,4,0.000250481360126287,0.993849337100983,2.21596419578418E-05,0.000268869276624173,0.000387594744097441,0.000319417798891664,0.00156313192564994,0.000809182005468756,0.00252992659807205,faithful,sentimental,1
hit:276_conv:552,embarrassed,I was at work and the butt of my pants tore.,4,I was inspecting rooms yesterday when I bent down to look under a bed_comma_ I felt the back of my pants tear. The hole was the entire back of my pants.,Oh no! I am so sorry! I hate when that happens!,1,0.5606415,0.40096584,0.038392574,0.96923953,0.025452761,0.005307804,2,0,0,0.0716923076923077,-0.220769230769231,-0.177076923076923,-0.563,0.164,-0.358,31,11,0.00039949466008693,0.028292877599597,0.000142875971505418,8.63343957462348E-05,0.969078958034515,5.53981008124538E-05,0.000648989749606699,0.000983861857093871,0.000311255396809429,embarrassed,devastated,0
hit:276_conv:552,embarrassed,I was at work and the butt of my pants tore.,4,Yes_comma_ I have a staff of 30 and I think each one saw me at some point in the day. I have Khaki's on. I had to tape and staple the hole.,Ugh! That is the worst! Too bad you could not run home and change!,2,0.11166168,0.80681586,0.08152251,0.96827537,0.027608296,0.0041163983,1,0,0,0.221090909090909,-0.336727272727273,-0.0616363636363637,0.073,0.1285,0.0335,32,14,0.0660878494381905,0.119012482464314,0.000413436209782958,0.0545347146689892,0.00247467239387333,0.00081983587006107,0.00111608311999589,0.000334938318701461,0.755205929279327,anxious,disgusted,0
hit:6279_conv:12558,lonely,I went to the movies all alone. It was quite depressing.,4,I went to the movies alone. It was quite depressing.,That sounds lonely. Why did you go alone?,1,0.93461394,0.05760888,0.007777179,0.8073965,0.17874305,0.013860496,0,0,2,-0.152666666666667,-0.142666666666667,-0.398,-0.071,-0.2715,-0.352,10,8,3.34624091919977E-05,0.000197120709344745,1.66919417097233E-05,2.40154768107459E-05,5.08576413267292E-05,8.33017111290246E-05,0.999306082725525,0.000131428081658669,0.000157011527335271,lonely,lonely,1
hit:6279_conv:12558,lonely,I went to the movies all alone. It was quite depressing.,4,My friends ditched me. Some friends they are!,That is really messed up. Was it at least a good movie?,2,0.51094544,0.3918709,0.09718373,0.88622713,0.10103157,0.0127412705,0,0,2,0.812,-0.174,0.146,0.73,-0.072,0.005,8,12,6.5266081946902E-05,0.000134698246256448,2.96752441499848E-05,3.11545736622065E-05,0.0025655752979219,0.00133231596555561,0.993112742900848,0.000442417192971334,0.00228607025928795,lonely,disappointed,1
hit:11395_conv:22790,apprehensive,My husband and I decided to get another dog. I was really nervous to tell his parents about it because sometimes they can be a bit judgmental of our decisions. I wasn't sure how they would react to knowing we'd already put a deposit down.,3,My husband and I decided to get another dog. I was nervous to tell his parents about it.,Haha why is that? Do you already have too many?,1,0.31967995,0.5932613,0.08705874,0.20265274,0.70158255,0.09576469,0,0,2,0.271,0.0403333333333333,0.0863333333333333,0.34,0.096,0.072,18,10,6.02737636654638E-05,5.31698569830041E-05,3.93059235648252E-05,1.8185199223808E-05,0.000150719410157762,0.000300236570183188,0.999143123626709,0.000104597806057427,0.000130319895106368,apprehensive,embarrassed,1
hit:11395_conv:22790,apprehensive,My husband and I decided to get another dog. I was really nervous to tell his parents about it because sometimes they can be a bit judgmental of our decisions. I wasn't sure how they would react to knowing we'd already put a deposit down.,3,We have 2 dogs already_comma_ but they are older. His parents can be a bit judgmental if they do not totally agree with our decisions.,Ah screw them. Live your own lives.,2,0.4261388,0.5304355,0.04342574,0.8078398,0.16072516,0.031434983,0,0,0,0.349333333333333,-0.202222222222222,0.178666666666667,0.455333333333333,0.165333333333333,0.251333333333333,25,7,0.015824131667614,0.978836238384247,0.000242877533310093,0.000626587774604559,8.18368498585187E-05,4.59865477751009E-05,0.000497654429636896,0.000663473678287119,0.0031812465749681,anxious,content,0
hit:8878_conv:17757,grateful,I'm so humbled by all the gifts we've received for our new baby... totally was not expecting it,4,I am so humbled by all the gifts we have received for our new baby... totally was not expecting it,That is such an exciting time and really nice of everyone to do that.,1,0.0022916861,0.009394976,0.9883133,0.0015577311,0.0071830815,0.99125916,1,0,0,0.4245,-0.07275,-0.031,0.577,0.035,0.292,20,14,0.00125062139704824,0.995438754558563,0.00129512033890933,0.000164526412845589,8.4496357885655E-05,3.63510989700444E-05,7.80537739046849E-05,0.00153575255535543,0.000116414536023512,surprised,joyful,1
hit:8878_conv:17757,grateful,I'm so humbled by all the gifts we've received for our new baby... totally was not expecting it,4,Yes_comma_ we moved to a different state in the middle of my pregnancy and was not expecting much.,That also helps relieve some stress off of you trying to get everything ready by yourselves.,2,0.45652646,0.48232588,0.061147705,0.016788376,0.28672513,0.6964864,0,1,0,0.1732,-0.164,-0.1008,0.2676,-0.0084,0.0512,18,16,0.00498040905222297,0.00226813461631537,9.52968839555979E-05,4.62580283056013E-05,3.13702112180181E-05,6.58933058730327E-05,9.16200806386769E-05,0.000106645435153041,0.992314517498016,disappointed,faithful,1
hit:11264_conv:22528,confident,I remember going to State Football Championship. I told my teammates on the bus before we got off that if anybody isn't ready to leave this field with the trophy stay on the bus. The whole bus was quiet. The bus driver looked at me and said I think you guys need the listen to him he doesn't look like he's playing. We eventually won that game .,3,My Junior year in high school we made it to the state championship in football. The coach would let the captains say a few motivational words before we got off the bus. So he called me to say something. I told my teammates that if they did not plan on winning the trophy do not get off the bus then I sat down.,That is not a bad response_comma_ how did the team take it?,1,0.2270807,0.6229598,0.1499595,0.025710547,0.2937002,0.68058926,0,0,2,0.313454545454546,-0.00163636363636364,0.207181818181818,0.138,0.0615,-0.0595,63,12,4.08945852541365E-05,4.33972636528779E-05,1.92159022844862E-05,4.83698095194995E-05,0.000194135194760747,0.000497487315442413,0.998872697353363,5.11401267431211E-05,0.000232707549002953,trusting,disgusted,1
hit:11264_conv:22528,confident,I remember going to State Football Championship. I told my teammates on the bus before we got off that if anybody isn't ready to leave this field with the trophy stay on the bus. The whole bus was quiet. The bus driver looked at me and said I think you guys need the listen to him he doesn't look like he's playing. We eventually won that game .,3,They were quiet it was supposed to be a two minute speech. The bus driver said you guys better listen he looks serious.,That is great_comma_ Did you all win?,2,0.09290646,0.60227364,0.30481994,0.0014568903,0.018882034,0.9796611,1,0,2,0.174833333333333,-0.294666666666667,0.0123333333333333,0.885,0.359,0.698,23,7,4.51201340183616E-05,0.000112645051558502,1.41527971209143E-05,2.69795909844106E-05,0.000110756598587614,0.00094525096938014,0.998410224914551,8.29999407869764E-05,0.000251900957664475,disappointed,proud,0
hit:11264_conv:22528,confident,I remember going to State Football Championship. I told my teammates on the bus before we got off that if anybody isn't ready to leave this field with the trophy stay on the bus. The whole bus was quiet. The bus driver looked at me and said I think you guys need the listen to him he doesn't look like he's playing. We eventually won that game .,3,WE won 60 - 3,congratz!,3,0.00873242,0.49668744,0.49458018,0.0034871665,0.10135223,0.89516056,1,0,0,0,0,0,0,0,0,5,1,0.795940399169922,0.187817096710205,0.000343089224770665,0.00170981383416802,0.00966648012399674,8.67762937559746E-05,0.00142836791928858,0.0012811814667657,0.00172676926013082,excited,grateful,0
hit:1119_conv:2238,joyful,I just had my fourth child five months ago. It was a great day!,2,It is hard giving birth_comma_ any way you do it_comma_ but I was still so happy when my kids were born,I am glad they are healthy,1,0.020156724,0.0870756,0.8927677,0.0025720461,0.043095466,0.9543325,1,0,0,0.442,0.054,0.0885,0.876,0.079,0.558,21,6,0.000739213661290705,0.995895385742188,0.000317820871714503,0.000130343018099666,0.0000791416678112,5.03716655657627E-05,3.45169464708306E-05,0.00239012925885618,0.000363203813321888,joyful,grateful,1
hit:1119_conv:2238,joyful,I just had my fourth child five months ago. It was a great day!,2,Yes_comma_ they are all healthy. I have been really lucky. Do you have kids?,I do not just a cat,2,0.0021143332,0.033580147,0.9643056,0.1291402,0.7524035,0.11845627,0,0,0,0.7075,-0.1145,0.251,0.337,-0.192,-0.094,14,6,0.000569624186027795,0.0191797222942114,0.000117998250061646,0.000187113444553688,3.22411833622027E-05,0.000112275934952777,0.000227735392400064,0.000115068010927644,0.979458212852478,nostalgic,sad,1
hit:9039_conv:18079,anxious,my husband and i are trying to have a baby,4,my husband and i are trying to have a baby,Aww! I bet that is so exciting! Do you want a girl or boy?,1,0.012599624,0.7751817,0.21221873,0.0011750321,0.013492433,0.98533255,0,0,2,0.576666666666667,-0.164,0.135333333333333,0.337333333333333,0.421333333333333,0.212666666666667,10,14,0.000375594419892877,0.0145043460652232,0.000895685632713139,2.87815946649062E-05,0.000129502310301177,0.000505685165990144,0.98080313205719,0.000288626702968031,0.00246868073008955,hopeful,excited,0
hit:9039_conv:18079,anxious,my husband and i are trying to have a baby,4,i would be fine either way as long we have a healthy baby that is all that matters to me.,I hope it goes well. Children are great.,2,0.0026103188,0.057366002,0.9400237,0.0026069414,0.021454992,0.975938,1,0,0,0.339,-0.3235,0.11625,0.6535,-0.0585,0.203,20,8,0.000377163145458326,0.00492376973852515,0.99235063791275,0.00170483347028494,7.8663564636372E-05,0.000200515001779422,9.25429412745871E-05,0.000152676919242367,0.000119187723612413,faithful,hopeful,1
hit:3831_conv:7662,annoyed,The other day I was at the store and the woman ahead of me acted like an alien who had never seen a self checkout machine. I wasn't in a hurry or anything but it was obnoxious that she was holding everyone up.,4,I was at the store the other day and the lady ahead of me had no idea how to use self checkout_comma_ I wish she would have used the regular line instead of holding everyone up.,Oh I hate when that happens. we go to self checkout to avoid things like slow lines.,1,0.8322322,0.15326883,0.014498987,0.92399764,0.06856265,0.007439683,0,2,0,0.210933333333333,-0.2176,0.00733333333333334,-0.0366666666666667,-0.246,-0.189111111111111,36,17,0.000310193077893928,0.000995163340121508,1.92376664926996E-05,6.1085243942216E-05,4.15632275689859E-05,9.67665109783411E-05,0.000189453654456884,1.66197005455615E-05,0.99826979637146,embarrassed,disappointed,0
hit:3831_conv:7662,annoyed,The other day I was at the store and the woman ahead of me acted like an alien who had never seen a self checkout machine. I wasn't in a hurry or anything but it was obnoxious that she was holding everyone up.,4,Exactly! I was not in a hurry or anything but it felt so inconsiderate.,Hopefully the person learned what they had to do so they do not hold the line up in the future.,2,0.85173494,0.13089342,0.017371623,0.3045878,0.6175511,0.07786105,0,0,0,-0.140666666666667,0.114,-0.02,0.299,-0.171,0.0593333333333333,14,20,0.000187846686458215,0.0012735064374283,0.00662677362561226,0.859650135040283,0.000955584459006786,0.00105698080733418,0.0034448578953743,0.000137368144351058,0.126667007803917,annoyed,hopeful,0
hit:10128_conv:20257,afraid,I have to go rescue a dog from a violent household. This place has a bad history and the cops are always there. This might not end well_comma_ but I'll work for it to be fine for the dog's sake.,4,I have a distant relative that is been abusing their dog_comma_ and I have to rescue it from their property.,That is awful. What are you going to do?,1,0.92191774,0.07509981,0.0029823864,0.9324791,0.06065383,0.006867039,1,0,1,0.245333333333333,-0.0873333333333333,0.103333333333333,-0.269,0.334,-0.014,20,9,6.67376516503282E-05,4.66672317998018E-05,3.18679594784044E-05,1.96351156773744E-05,0.000129907319205813,0.000450892228400335,0.998969674110413,0.000159182614879683,0.000125327293062583,joyful,annoyed,0
hit:10128_conv:20257,afraid,I have to go rescue a dog from a violent household. This place has a bad history and the cops are always there. This might not end well_comma_ but I'll work for it to be fine for the dog's sake.,4,I am bringing some backup with me to start off. I am going to just be direct and take the dog. If that does not work I will have to get animal control involved.,What type of dog is it?,2,0.46297258,0.49083754,0.046189964,0.148936,0.8065795,0.04448452,0,0,2,0.3872,-0.032,0.204,0.204,-0.216,-0.229,34,6,6.82048994349316E-05,7.51410334487446E-05,6.52700255159289E-05,1.27528501252527E-05,8.56655024108477E-05,0.00028344031306915,0.999024391174316,0.000198431633180007,0.000186732213478535,surprised,sad,1
hit:3709_conv:7418,jealous,My coworker just got selected to enroll in a leadership class offered by my work. I also applied but didn't get selected. I really wish I was in his shoes righyt now!,4,My coworker just got selected to enroll in a leadership class offered by my work. I also applied but did not get selected. I really wish I was in his shoes righyt now!,Yeah that is too bad_comma_ sorry to hear that. Do you know why you did not get picked?,1,0.35447326,0.45413533,0.19139138,0.9053411,0.087339364,0.0073195817,1,0,2,0.381777777777778,0.00266666666666667,0.252666666666667,0.201714285714286,-0.018,0.0302857142857143,33,18,0.0131711838766932,0.000595598947256804,0.000127707084175199,0.00235041440464556,0.89250910282135,0.000355151685653254,0.0890439301729202,0.000727573991753161,0.00111935776658356,jealous,devastated,1
hit:3709_conv:7418,jealous,My coworker just got selected to enroll in a leadership class offered by my work. I also applied but didn't get selected. I really wish I was in his shoes righyt now!,4,I am not sure. I thought I was more qualified than him. It seems like I can never get what other have.,Keep your head up. Maybe you will get picked the next time around.,2,0.7091356,0.2656492,0.02521521,0.010181622,0.23419872,0.7556197,1,0,0,0.387714285714286,-0.245142857142857,0.144285714285714,0.342,-0.141333333333333,0.262,22,13,0.000310076458845288,0.000113684342068154,7.68662794143893E-05,0.000215798965655267,0.00200783577747643,0.995465755462647,0.00162345147691667,0.000110541019239463,7.59416361688636E-05,apprehensive,anticipating,1
